category,city,about,reference,country,company,zipcode,website,sector,address,employees,turnover,selection,dep_str,cgpa_criteria,criteria,profile,cgpa_cutoff,day,package,contract
"
Private
",Chennai,"1. Data Engineer

Job Purpose:

This position is responsible to gather and analyze data to solve and address highly complex business problems and evaluate scenarios to make predictions on future outcomes and support decision making.  Also responsible to apply ML/AI technologies across the Portfolio to drive greater business value and competitive differentiation to achieve business goals
   
Key Responsibilities:

	Gather and process raw data at scale (including writing scripts, web scraping, calling APIs write SQL queries, etc.)
	Design, implement and maintain high performance big data infrastructure /systems, & big data processing pipelines scaling to structured and unstructured business requirements 
	Create web services / API based interfaces to modularize capabilities across lending products 
	Developing prototypes and proof of concepts for the selected solutions, and implementing complex big data projects 
	Drive data investigations across organizations and deliver resolution of technical, procedural, and/or operational issues to completion 
	Conduct timely and effective research in response to specific requests (e.g. data collection, summarization, analysis, and synthesis of relevant data and information) 
	Adapting and learning new technologies surrounding Big Data ecosystems and ensure learning and growth of team members
	Enhance/optimize data migration procedures to include data that is relevant for building analytic systems 
	Work with business domain experts, data scientists and application developers to identify data relevant for analysis and develop the Big Data solution

Qualification

Masters / Graduate in Computer science, Engineering (CS, ECE, IT etc.), Mathematics, Computational physics
 
 Functional Competencies

	Big data tech: Hbase, MapReduce, Flume, Sqoop, Oozie, Zeppelin etc
	Data pipelines with Kafka streams, RESTful APIs with SpringBoot, API gateways etc
	Heterogeneous data environments: Cloud (AWS, Azure), Relational, NoSQL, GraphDBs in production
	SQL and scripting languages like Python, Java / JS, Perl etc
	S/w development practices: Agile, devOps CI/CD, automated testing / deployments, WebServices

Behavioral Competencies
	Hands-on contributor, passionate about applying tech in businesses
	Strong Analytical & Interpersonal skill
	Eye for detail




2.Data Scientist 
Job purpose:
The purpose of this role is to bring in the culture of Data aggregation and analysis. From recognizing human patterns in the numbers, to improve the consumer experience via analytics, to find ways to bring data to achieve organizations Goals &  objective
Key responsibilities:
	Be responsible for scaling our analytics capability across all internal disciplines and guide our strategic direction in regards to analytics
	Translating business needs to technical requirements and implementation
	Organize and analyze large, diverse data sets across multiple platforms
	Identify key insights and leverage them to inform and influence product strategy
	Proactively developing new analyses and insights, to drive decisions and strategies for marketing (customer lifetime modeling, user acquisition, retention, monetization, etc.) and game design
	Building both large systematic reports and one-off small pieces of analysis
	Working with all parts of the business to identify analytical requirements and formalize an approach for reliable, relevant, accurate, efficient reporting on those requirements
	Designing and implementing advanced statistical testing for customized problem solving
	Deliver concise verbal and written explanations of analyses to senior management that elevate findings into strategic recommendations
Qualification:
MTech / BE / BTech / MSc in CS or Stats or Maths, Operation Research, Statistics, Econometrics or in any quantitative field
Functional competencies:
	Excellent analytics, logical, problem solving and numerical skills
	Experience in using Python, R, SAS
	Experience in working with large data sets and big data systems (SQL, Hadoop, Hive, etc.)
	Keen aptitude for large-scale data analysis with a passion for identifying key insights from data
	Expert working knowledge in various machine learning algorithms such XGBoost, SVM Etc.,
	Expertise in Data Mining, Statistical Analysis, Regression, Logistics Regression, Segmentation, Time Series Forecasting, Market Basket Analysis, Decision Tree, CHAID, Test Mining, Hypothesis Testing, A/B Testing and Modeling","
Self
",India,TVS Credit Services Limited,600006,https://www.tvscredit.com/,"
Finance
","TVS Credit Services Limited Jayalakshmi Estates, 29, Haddows Road, Nungambakkam, Chennai - 600006",>5000,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,,,Post Graduate Engineer Trainee,0.0,,900000 INR  [900000 fixed],NO
"
MNC
",Bangalore,"Analyst at Capital One, we think big and do big things. We were the first company to develop and offer mass customization and personalization of credit card and financial services products, and we have been innovating relentlessly ever since. Today, we are a progressive financial services powerhouse spanning Credit Cards, Auto Loans, Savings, Healthcare Finance, Small Business and Banking and at the same time a high-tech company, a scientific laboratory, and a nationally recognized brand all in one impacting over 65 million customer accounts. Still founder-led by Chairman and CEO Richard Fairbank, we dare to dream, disrupt and deliver a better way for our customers, the financial industry and for each other. At DataLabs Capital One India, we are at the cutting edge of solving some of the fundamental business problems using advanced data methodologies, statistics and machine learning algorithms. The team also builds tools and products that aid validation of credit and market risk models required for regulations such as Basel & CCAR. The mission of DataLabs is to build strategically important and path breaking data products and solutions to meet contemporary business needs. We create patentable products by innovating in each stream that we work on. This is achieved through deep expertise in advanced analytics, data science, machine learning, engineering, automation and product design. The exclusive focus on building and owning high end data products enables DataLabs to recruit, develop and partner with world class analytical, data science and technological talent to develop amazing careers and industry expertise. Here youll work in a fast paced and intellectually rigorous environment. You are expected to build deep expertise in core areas of financial services. The two things we value most in our associates are innovation and persistence. You will be challenged to think out of the box and create truly world class products and processes! We offer analyst positions in a wide range of departments, across the company. 
What are we looking for? 
	Exceptional self-drive and motivation 
	Desire to build deep subject matter expertise 
	High degree of persistence 
	Good Logical / Analytical / Quantitative /Reasoning skills 
	Inclination to learn new tools & techniques like Python, Machine learning, etc. 
	Good interpersonal, leadership and communication skills 
	Comfort with technical problem solving e.g. Mathematics, statistics and coding Eligibility 
	The students should be admitted through the Indian Institute of Technology Joint Entrance Examination (IIT - JEE) 
	CGPA 6.5 and above 
	Students should be graduating in 2020 Capital One is an equal opportunity employer committed to diversity in the workplace.","
Self
",India,Capital One Services (India) Private Limited,560066,www.capitalone.com,"
Analytics
",Ascendas ITPB SEZ 3rd Floor Voyager Building ITPL Whitefield Main Road,Between 100 to 500,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,"Analyst, Associate",0.0,1,"1936808 INR  [Total CTC: 19,36,808 : 
Total Fixed Pay Breakup (TFP):                                 1,500,000 : 
Basic	                                    600,000
House Rent Allowance	                                    300,000
Leave Travel Allowance	                                      20,000
Medical Allowance	                                      15,000
Special Allowance	                                    473,800
Conveyance Allowance	                                      19,200
PF (Company contribution)	                                      72,000
Annual Performance Cash Bonus: 	                                      58,125
Sign - On Bonus	                                    100,000
Anniversary Bonus	                                    100,000
Insurance Benefits:                                    38,237
Other Benefits:                                    140,446]",No
"
Private
",Delhi,"As a Faculty, you would be required to teach students preparing for IIT-JEE, NEET and other competitive entrance examinations for Engineering and Medical. You would be teaching any one of Physics, Chemistry or Mathematics based on IIT-JEE/NEET syllabus. Also, you would be required to mentor a bunch of students preparing for JEE/NEET and prepare test papers and other practice sheets of your respective subject for students.
We want people with ability to think differently, having innovative teaching ideas who are able to teach from fundamentals. Having a positive attitude and a passion for teaching is a must, as we believe in ""hiring for passion and training for skills"".","
Self
",India,Vidyamandir Classes,110092,www.vidyamandir.com,"
Teaching / education
","Plot No. 96, Patparganj Industrial Area",,,"Resume,GD,Online/Offline test (Max 30 mins)",AE_AG_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Faculty,0.0,10,"700000 INR  [CTC of Rs. 30,00,000/- paid out over a period of 3 years.

First year of Employment: Fixed salary of Rs. 6,50,000/- per annum and variable bonus of upto Rs. 50,000/- per annum.
Second year of Employment: Fixed salary of upto Rs. 7,50,000/- per annum and variable bonus of upto Rs. 2,00,000/- per annum
Third year of Employment: Fixed salary of upto Rs. 11,00,000/- per annum and variable bonus of upto Rs. 2,00,000/- per annum
You would also be entitled to a gratuity of 5% of fixed salary every year.]",NO
"
Private
",Kolkata,Software Developer,"
Self
",India,Vehere Interactive,400071,https://vehere.com/,"
IT/Software
","#1603 G2, PS Srijan Corporate Park, Block GP, Sector V Salt Lake",Between 50 to 100,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Technical Trainee,0.0,9,1200000 INR  [CTC includes fixed salary plus performance incentives. In addition there are benefits of medical insurance and personal accident insurance],18 months
"
Private
",Bangalore,"Role Summary/Purpose :
EEDP is an intensive program for people who have a passion for technology, a drive for technical excellence, and share in GE's core values. The program is designed to accelerate participants' professional development through intense technical training and a variety of business-critical assignments. Edison graduates have the technical and business foundation to proactively and continually make innovative contributions to GE's future.

Essential Responsibilities :
Due to the rotational nature of the Program, the Edison Engineering Development Program will consist of four assignments in related areas. The rotation assignments are intended to provide a broad exposure to the engineering field leading to successful off Program placement. The Program consists of three key discipline paths which consist of Mechanical Engineering, Electrical Engineering, and Software Engineering roles. Program membership also requires continuous education through advanced studies and in-house courses and workshops. This includes a cross disciplinary course for Mechanical and Electrical Engineers and a Software Development course for candidates with Software expertise. In addition, you will: Execute the design, analysis, or evaluation of assigned projects using sound engineering principles and adhering to business standards, practices, procedures, and product / program requirements. Work with cross-functional & global teams to meet project objectives
-Plan and perform assigned tasks within the framework of areas schedules, budget, quality and cost constraints while maintaining accuracy and thoroughness
-Participate and contribute in relevant design reviews
-Demonstrate ability to understand and apply engineering fundamentals in the business environment
-Demonstrate analytical / problem solving skills
-Collaborate with managers in setting realistic and challenging goals and executing against those goals
-Propose new analyses, techniques and methodologies with respect to specific area of responsibility where applicable
-Demonstrate the ability to adapt to changing environments and requirements.
-Demonstrate excellent written and oral communication skills","
Self
",India,GE,560066,www.ge.com,"
Health Care
","
JFWTC,
",>5000,,"Resume,GD,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,7,7 CGPA & above,EEDP,7.0,3,"1511088 INR  [CTC : Mtech  -  1,635,197 CS & 1,252,528 NON CS - 
Btech : 1,511,088 CS &  1,149,104 NON CS]",No
"
Private
",Pune,Software programming and development,"
Alumini Contact
",India,Schlumberger,411006,https://www.slb.com/,"
IT/Software
","Office No 701 - 7th Floor, Building No 6 - Commerzone, Survey No 144/145 - Yerawada",>5000,>5000,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Software Engineer,0.0,3,"3021000 INR  [B.Tech	30.21 Lakhs[Fixed-19.93 Lakhs]
Dual Degree	31.41 Lakhs	[Fixed- 21.13 Lakhs]
Masters	31.41 Lakhs	[Fixed- 21.13 Lakhs] (5 Lakh (medical in-patient insurance) + 1 Lakh (medical out-patient insurance) + 2.5 lakhs (company owned laptop + accessories) + 8K (Annual club membership on reimbursement basis) + 1.7 Lakhs (3 months exclusive onboarding training program for freshers) + Online technical training platforms)]",NO
"
MNC
",Mumbai,All profile Job Description Attached,"
Self
",India,L&T Infotech,400072,www.lntinfotech.com,"
IT/Software
","Gate No.5, L&T Powai Campus, Saki Vihar Road",>5000,Between 50 to 100,"Resume,Online/Offline test (Max 30 mins)",AE_AG_BT_CH_CE_CS_EE_EC_IM_ME_MT_MI_NA,,,Attached,0.0,5,"1250000 INR  [Particulars	GET (IV)
Basic (p.m.)	24,000
Bouquet of Benefits (p.m.)	66,621
A. Base Salary (p.a.)	10,87,447
Annual Incentive (p.a.)	1,10,000
B.  Total Variable (p.a.)	1,10,000
C. TTC (p.a.) (A+B)	11,97,447
PF (p.m.)	2,880
Gratuity (p.m.)	1,154
Mediclaim Premium(p.a.)	4,140
D. Retirals & Other Benefits (p.a.)	52,553
Cost to Company (CTC) (C+D)	12,50,000

Particulars	PGET (II)
Basic (p.m.)	23,000
Bouquet of Benefits (p.m.)	74,455
A. Base Salary (p.a.)	11,69,464
Annual Incentive (p.a.)	80,000
B.  Total Variable (p.a.)	80,000
C. TTC (p.a.) (A+B)	12,49,464
PF (p.m.)	2,760
Gratuity (p.m.)	1,106
Mediclaim Premium(p.a.)	4,140
D. Retirals & Other Benefits (p.a.)	50,536
Cost to Company (CTC) (C+D)	13,00,000]",No
"
StartUp
",Bangalore,"- Design/Build /Extend Scalable, Distributed Server Side/Web/Mobile Components.
- Data Structures and Algorithms
- Software Design and Design Patterns
- Distributed Server Side Architecture
- SQL and NoSQL Databases
 - Serverless Architecture
- iOS/Android Mobile Development
- Javascript Technologies
- Application Security
- Server and Client Performance Tuning","
Self
",India,Zinier,94010,www.zinier.com,"
IT/Software
",1419 Chapin Ave. Suite 201,Between 50 to 100,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MA_ME_MT_MI_NS_NA_PH,,,"Software Engineer (Backend, Web, Mobile)",0.0,7,1500000 INR  [12 Lakhs + Stock Options + Insurance],NO
"
Private
",Kolkata," To be involved in Interest Rate and Commodity Futures in International Markets
 Utilize strong risk management skills to maximize returns for the firm
 Develop strong understanding of market structure for various Asset classes
 Identify , Research and Develop new strategies and ideas
 Analyze and assimilate date, events, market information etc to determine market
sentiments
 Use technical and fundamental analysis in making decisions","
Self
",India,Axxela Advisory Services,700091,www.axxela.in,"
Finance
","Infinity Think Tank, Tower 2 15th floor",Between 100 to 500,,Online/Offline test (Max 30 mins),AE_AG_AR_BT_CH_CE_CS_EE_EC_IM_ME_MT_MI_NA,,NO,Trainee - Analyst,0.0,5,"1100000 INR  [Total CTC 11,00,000 | Fixed CTC 8,60,000 | Variable CTC 2,40,000]",NO
"
StartUp
",Bangalore,"Are you a real Data Scientist at the top of your game, itching to work on some of the most
complex and challenging problems that you face, using the latest advances in Machine Learning
and the tools of Big Data a wide variety of other disciplines? Do you believe you will be super
excited to get a chance to work directly with the superstar founders and C-suite executives of
Indias own world- beating Unicorn? Do you long to work on solving problems that make a real
difference to a billion of your fellow countrymen and women? Do you wish to join in on the
ground floor of a truly world class Machine Learning team? And, by the way, get compensated at
the top of the market? If the answer to all these is not just yes but hell, yeah!, then come join us
in this incredibly exciting journey as part of the Ola Data Sciences group.

Okay, Im curious. But what is Ola about anyway?
Ola, India's most popular mobile app for transportation, integrates city transportation for
customers and driver partners onto a mobile technology platform. As one of India's fastest
growing companies we ensure convenient, transparent and quick service fulfillment using
technology to make transportation hassle free for everyone.
Ola's offerings on its platform ranges from affordable AC cabs on the Ola Micro range to the
superior luxury offering from Ola Lux as well as localized offerings like the ubiquitous
Auto-rickshaws to Shuttle buses for daily commute. Using the Ola mobile app, users across 102
cities can conveniently book from over 450,000 vehicles available to them.

Right. How about the Data Science team?
The Data Sciences group at Ola works on building intelligent systems using techniques from
areas including machine learning, optimization, signal analysis and statistics. At Ola we have an
incredible amount data that captures a comprehensive view of our customers and driver partners.
Very few companies in the world have access to this data, and hence the breadth of problems
available to solve is immense. The opportunity to solve problems that make people's lives better,
the uniqueness of the data itself and the scope for defining new problem areas make this a very
exciting and unique proposition.

These are the hoops youve jumped through already (aka Required Qualifications)
 Strong problem solving and abstract thinking skills
 Good skills with Java or C++, Perl/Python (or similar scripting language)
 Experience using R, Matlab, or similar open source statistical software e.g., scikit-learn, Weka,
etc. building production quality models
 Strong communication and data presentation skills
 Well developed ability to transform business requirements into fundamental data science
framework, and then implement the results in efficient, scalable software

If you have this, wed truly love you (aka Preferred Qualifications)
 Knowledge in machine learning modeling and analysis, predictive software development
 Knowledge in handling gigabyte and terabyte size datasets
 Knowledge in working with retail or e-commerce data
 Knowledge in working with distributed systems and grid computing
 Publications or presentation in recognized Machine Learning and Data Mining journals/
conferences (if any)","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Research Engineer (RE I),0.0,,"2300000 INR  [2300000 CTC (9.54 LPA(Basic) + 4.77 LPA(HRA) + 4.5 LPA(Others)+ 2 LPA(JB) + 21,600 (PF) + 1,90,909 (Performance Incentive))]",No
"
StartUp
",Bangalore,"As a Software Development Engineer, you will be responsible for the development life cycle of product features. You will work with a team of engineers in the design and development of large-scale, multi-tiered, embedded or distributed software applications, tools, systems, and services. You will contribute to performance improvement, build software components, and triage, debug, and fix bugs in day-to-day operations. 
 
Role Responsibilities -
 Participate in the full development life cycle, working within broadly defined parameters, including design, development, testing, and maintenance of the existing application with minimal supervision.  Work on performance improvement activities. Instrument and test performance metrics.  Unit testing and deployment.  Working with the product and QA, lias with all stakeholders to ensure smooth delivery.","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Software Development Engineer (SDE I),0.0,2,"1800000 INR  [1800000 CTC (7.2 LPA(Basic) + 3.6 LPA(HRA) + 3.4 LPA(Others) + 2 LPA(Joining Bonus) + 21,600 (Provident Fund) + 1,58,400 (Performance Incentive))]",NA
"
StartUp
",Bangalore,"About this role:
We are looking for an Associate Product Manager for our Ola Support team. Ola Support team is
responsible for defining and ensuring the perfect support experience for both our partners and customers. This role entails solving some key problems that our customers and partners may face during the support life-cycle. Hence, it requires strong consumer and partner empathy, problem-solving skills, and ability to coordinate with multiple stakeholders to execute the right solves.


Roles and Responsibilities: 
	Build solutions for handling end-user support. Solve for discovery and effectiveness of app-based support solutions.
	Find new ways of interacting with the users, including chatbots.
	Manage and improve on existing channels such as IVR, online help section, chat.
	Manage and improve the existing customer support agent facing tools.
	Conduct primary and secondary research, understand market trends and analyze large amounts of data to come up with insights to help drive product roadmap
	Collaborate with business teams to gather and prioritize requirements
	Work closely with design, engineering, project management, marketing, and other key stakeholders to develop and deliver products, in an agile environment
	Mentor junior product managers within the team","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,NA,Associate Product Manager (APM),0.0,,"2300000 INR  [2300000 CTC (9.54 LPA(Basic) + 4.77 LPA(HRA) + 4.5 LPA(Others)+ 2 LPA(JB) + 21,600 (PF) + 1,90,909 (Performance Incentive))]",NA
"
StartUp
",Bangalore,"Ola Electric Mobility - Operations 

Engineering Development Program [EDP]
EDP is Olas technical development programme curated for young graduates, to give them adequate exposure and hands-on training in varied tech domains

Role : EDP - Operations, OEM
 
Role & responsibilities:
 
Manage the implementation of all Ops Strategy vision and roadmap, & Initiatives etc, targeted towards significant (non-incremental) improvement in Ops metrics for all location/ clusters/ the city
Provide functional guidance, support and direction about on-field ops to cluster Heads and station ops heads to achieve and excel the day-to-day ops metrics.
Takeover and stabilize the operations, once setup, in all new locations/ cities within the given region. Build a wide range of capabilities and enablers within the region, that can enable unlocking and discovery of exponential growth.
Conduct daily, weekly, monthly & quarterly operation 360-degree review of metrics, projects etc. for all cities within the region
Build functional mastery and operations excellence capability in the people/processes that city ops team handles, to enable the development and deployment of transformational changes in operations.
Manage the strategy, relationship and performance management for all Ops partners and related parties within the region.
Manager dotted reporting and Coordinate with various departments (IT,HR,Admin, central functions) for resolving operational, HR and admin bottlenecks 

Qualifications: 

All B.Tech & M.Tech Degrees. No GPA cut-offs

Requirements (Must have): 

Should be adaptive and inclined towards working in ambiguous environment
Expected to have decision making capability under various situations
Superior problem-solving and analytical skills, with the ability to do consumer research and a strong business sense
Entrepreneurial and result-oriented mind-set. Strong sense of urgency and ownership
High degree of commitment with a bias for execution excellence





Additional Skills/Experience:

Comfortable with ambiguity in a dynamic environment 
Strong interpersonal skills & ability to lead through influence 
Bias for action, in a very fast-paced result-oriented work culture","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,,NA,EDP - Operations Manager,0.0,3,1000000 INR  [Fixed 9 L + 1 L Joining Bonus = 10 L Total CTC],NA
"
StartUp
",Bangalore,"Business Analyst (BA)

Engineering Development Program [EDP]

EDP is Olas technical development programme curated for young graduates, to give them adequate

exposure and hands-on training in varied tech domains

Role Offered: EDP - BA

Roles & Responsibilities:
● The business analyst's primary objective is helping businesses implement technology solutions in
a cost-effective way by determining the requirements of a project or program, and
communicating them clearly to stakeholders, facilitators and partners
● Developing forecasting models
● Create various algorithms for optimizing demand & supply data
● Data analysis and solution building based on insights captured from data
● Responsible for giving insights to management and help them in strategic planning
● Create various analysis for error handling in existing data products
Required skills & experience:
● Strong analytical and problem solving skills
● Strong knowledge of data mining techniques like time series forecasting, regression, classification
and clustering techniques
● Outstanding understanding of statistics and probabilistic methods
● Extensive experience solving analytical problems using quantitative approaches (e.g. Bayesian
● Analysis, Reduced Dimensional Data Representations, and Multi-scale Feature Identification)
● Experience of analytic environments and tools, for both structured and unstructured data
● Proficiency in statistical analytical tools like R/Python, SAS along with MySQL & Matlab
Qualifications: Any BTech Degree
Additional Skills/Experience:
● Innovative and strong analytical and algorithmic problem solvers.
● Expert at data visualization and presentation.
● Excellent critical thinking skills, combined with the ability to present your beliefs clearly and
● compellingly verbally and in written form.
● Comfortable with ambiguity in a dynamic environment
● Strong interpersonal skills & ability to lead through influence
● Bias for action, in a very fast-paced result-oriented work culture","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,NA,EDP - Business Analyst,0.0,3,"1300000 INR  [Basic	500000
HRA	250000
PF contribution	21600
Special Allowance	228400]",NA
"
StartUp
",Bangalore,"OEM - Product Analyst (PA)
Engineering Development Program [EDP]

EDP is Olas technical development programme curated for young graduates, to give them adequate

exposure and hands-on training in varied tech domains

Role Offered: EDP - PA

Product Analysts work closely with product managers as a data-driven advisor and partner on strategic
issues. You should enjoy both working with people and undertaking rigorous statistical analyses.
Responsibilities:
● Execute quantitative analyses that translate data into actionable insights. Provide analytical and
data-driven decision- making support for key projects
● Develop new insights and analyses that inform decisions and help us continue to improve our
products for customers
● Provide reporting and performance monitoring to multiple product lines in Ola financial services
using data drawn from diverse sources
Required skills & experience:
● Comfortable manipulating, transforming, and analyzing complex, high-volume, high-dimensional
data from varying sources

● Excellent presentation and communication skills; comfortable explaining technical topics to non-
technical users

● Good client management skills with a solid grasp of both technical and business perspectives.
● Experience with SQL, data warehousing, data modeling, dashboarding, and reporting, involving
very large data sets and multiple data sources, with the ability to interpret data and produce
significant insights.
● Understanding of funnel analysis, cohort analysis, customer journey analysis, A/B tests, and
readouts
● Experience automating analysis using analytics packages in languages like R or Python
● Demonstrable ability to work in a dynamic environment, and to meet changing deadlines and
priorities on multiple simultaneous projects
● Enjoy working in both individual and team settings
● Bachelor's in any stream

Projects:
● Swapping business optimisation
● Battery health estimation
● Battery charging optimisation
● Station productivity optimisation
Qualifications: Any BTech Degree
Skills/Experience:
● Comfortable with ambiguity in a dynamic environment
● Strong interpersonal skills & ability to lead through influence
● Bias for action, in a very fast-paced result-oriented work culture","
Self
",India,ANI Technologies,560071,www.olacabs.com,"
Others
","ANI Technologies Pvt. Ltd, 5th Floor, Maruthi Infotech Centre, Embassy Golf Links, Domlur, Bangalore 560071",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,NA,EDP - Product Analyst,0.0,,"1300000 INR  [Basic	500000
HRA	250000
PF contribution	21600
Special Allowance	228400]",NA
"
MNC
",Kolkata,Job description attached,"
Alumini Contact
",India,Tata Consultancy Services Ltd.,700156,http://www.tcs.com,"
IT/Software
","Gitanjali Park SEZ, IT/ITES SEZ, Plot- IIF / 3 Action Area - II, New Town, Rajarhat",>5000,>5000,Resume,AT_AE_AG_BS_BT_ET_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_RT_WM_RE,,NA,Systems Engineer,0.0,10,1150000 INR  [Base- 1150000],NO
"
MNC
",Kolkata,Job Description attached,"
Alumini Contact
",India,Tata Consultancy Services Ltd.,700156,http://www.tcs.com,"
IT/Software
","Gitanjali Park SEZ, IT/ITES SEZ, Plot- IIF / 3 Action Area - II, New Town, Rajarhat",>5000,>5000,Resume,AE_AG_BT_CH_CE_CS_EE_EC_IM_ME_MT_MI_NA,,NA,Systems Engineer,0.0,,900000 INR  [Base- 900000],NO
