category,city,about,reference,country,company,zipcode,website,sector,address,employees,turnover,selection,dep_str,cgpa_criteria,criteria,profile,cgpa_cutoff,day,package,contract
"
Private
",Hyderabad,"We at Uniworks Designs are looking to hire a Project Manager for our Hyderabad & Delhi office with an experienced who can handle our residential and commercial portfolio with a keen eye for detailing.

Project Manager top skills & proficiencies:

Developing and Tracking Budgets
Coaching
Supervision
Staffing
Project Management
Management
Process Improvement
Planning
Performance Management
Inventory Control
Verbal Communication
Requirements:

Excellent client-facing and internal communication skills
Excellent written and verbal communication skills
Solid organizational skills including attention to detail and multitasking skills","
Contacted by CDC
",India,Uniworks Designs Pvt. Ltd,500081,www.uniworksdesigns.com,"
Professional Services
","Uniworks Designs 1st floor Lamba Trendz Unity, Madhapur",Between 50 to 100,Below 50,Resume,AT_AE_AG_AR_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_EP_IP_ID_RT_WM_RE,,,Project Analyst,0.0,,700000 INR  [700000],No
"
Private
",Tokyo,"Our infrastructure is growing by 30% annually due to service growth and diversification. A wide variety of applications are being deployed on the infrastructure every day and there are more than 2,100 developers in over 10 locations worldwide.
With this scale of infrastructure and developers, learning and operating cost is too high for developers to deploy their applications with awareness of the infrastructure and its configuration.We, infrastructure software engineers, are responsible for building and operating the platform which enables it to connect applications and infrastructure seamlessly using software techniques and methods. In this position, You'll be responsible for OpenStack and its middleware of our private cloud platform ""Verda"".","
Contacted by CDC
",Japan,LINE Corp,160-0022,https://linecorp.com/en/,"
IT/Software
",JR Shinjuku Miraina Tower 23rd F+. 4-1-6 Shinjuku,>5000,Between 50 to 100,Online/Offline test (Max 30 mins),AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,"Experience operating or integrating OpenStack or Kubernetes  
/ Ability to troubleshoot OSS with code-level  / Experience customizing OSS for company business requirements/ Experience of contributing OSS  / Experience operating or developing a distributed system  / Experience making presentations in tech conferences",Infrastructure Software Engineer,0.0,2,"6500000 JPY  [- Flight Ticket allowance (JPY200,000~400,000)
- Relocation allowance (JPY200,000~400,000)
- Fully furnished appartment (Up to 2months)
- Private Assistant who supports your registration process at city hall]",NO
"
MNC
",Bangalore,"The primary role of the Software Engineer is to develop software applications that would be used by the Company or the Group itself to support its business operations. The candidate shall be involved in the whole software development lifecycle from requirements elicitation, design, implementation, testing, deployment, maintenance, to evolution.
 
Key Responsibilities:
	Providing efficient technical solutions to problems and implement them in a timely, secure, and optimal manner;
	Liaising with business stakeholders and gather requirements;
	Maintaining software systems, including certain legacy ones, in order to ensure business continuity. This would include implementing bug fixes, change requests, etc.;
	Writing concise technical documentation on the developed software systems;
	Designing and developing a processing platform using various configuration management technologies;
	Analysing, designing and developing tests and test-automation suites;
	Testing software development methodology in an agile environment;
	Working alongside team members to elevate technology and consistently apply best practices;
 
The candidate must be open-minded and passionate about Information Technology. Besides having a solid degree in Computer Science or IT from a reputable university, the candidate has to be equipped with the relevant strong hard-skills and soft-skills:
 
Hard-Skills
	Strong skills, understanding and knowledge in: 
 	(1) OOPS, UML, and Docker;
(2) Algorithms and implementing them in applications;
(3) SQL query writing and databases like PostgreSQL, MySQL, MongoDB, and cloud-based DBMS (e.g. DynamoDB, Table Store);
(4) Programming skills such as Python, Java/JEE, PHP, C and C++ ;
(5) Frameworks such as Django, Spring MVC, CodeIgniter, Yii, Flask; 
(6) Configuring web servers to meet the demands of the application;
(6) Data migration, transformation, and scripting.
	Familiarity with: 
(1) SDLC (Software Development Life Cycle) and/or Agile methodologies;
(2) HTML & CSS as well as Responsive designs (knowledge of HTML5 and CSS3 would be a plus);
(3) Javascript frameworks and libraries such as JQuery, Bootstrap, ReactJS, NodeJS; 
(4) Design and development concepts on mobile platforms, web services integration (such as RESTful services);
(5) Both Linux/Unix and Windows environments;  
(6) Tools such as SVN, Gitlab, Bitbucket, Jenkins;
(7) Session management & authentication as well as Data privacy, security and protection on all applications.
 
Soft-Skills
	The ability to work with minimal supervision in a dynamic environment and as a team player;
	Excellent communication skills;
	High resourcefulness and creativity;
	Strong analytical and time management skills","
Contacted by CDC
",India,Capital Dynamics group,603 2070 2104,www.capitaldynamics.biz,"
Finance
","16th Floor, Plaza First Nationwide",Between 50 to 100,,"Resume,GD,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BT_ET_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_ID_RT_MM_WM_RE,,,SOFTWARE ENGINEERS / FULL-STACK DEVELOPERS,0.0,9,"1,429,000 INR  [Cost to Company        : in the range of 1,020,000 INR to 1,429,000 per annum, depending on the candidates                
                                           qualification and experience.

 *Gross (Take-home, before tax and other deductions): in the range of 990,000 to 1,336,000 per annum

 Bonus/Perks/Incentive (if any)          : Performance bonus, no fixed scale]","2-year contract (a requirement for the work permit 
application), renewable"
"
Private
",Hyderabad,We are interested in students who want to pursue a career in software development. This will require them to have top-notch analytical and a passion for coding,"
Self
",India,ZeMoSO Technologies Pvt Ltd,500008,https://www.zemosolabs.com/,"
IT/Software
","8th Floor, MJR Magnifique, Near Raidurg Police station, Gachibowli road, Hyderabad500008",Between 100 to 500,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BS_BT_ET_CH_CY_CE_CS_EE_EC_EV_GG_HS_IM_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_MM,,,Software Engineer,0.0,10,900000 INR  [(736000+ 164000],No
"
StartUp
",Bangalore,"You will be a part of the technology team at Udaan, which essentially deals with the e-commerce platform and the tech stack of the organization. Tech Stack at Udaan: 
o	Kotlin/Java for backend
o	Javascript for the frontend
o	React Native for Android & iOS app
o	ReactJS with Redux for website
o	Kubernetes + Docker
o	Azure cloud services 

	Key Requirements:
o	Good Software engineering skills: It could be in any language or technologies of your choice, but you are expected you to know them deeply. In addition, you are to be a quick learner in any new technology that you get exposed to.
o	Product Thinking & Problem Solving: We need our engineers to deeply understand customer needs, business use-cases, and connect that back to the products we are working.
o	Ownership: we believe in end-to-end product ownership. You will be responsible for all aspects of your product from figuring out to what features to build to ensuring uptime and a smooth customer experience.","
Self
",India,Udaan,560102,www.udaan.com,"
Ecommerce
","No. 1090, 18th Cross, 14th Main, Sector 3, HSR Layout, Bangalore",Between 500 to 1000,,Online/Offline test (Max 30 mins),AT_AE_AG_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_RT_WM_RE,,Applicants must have strong knowledge of coding/programming skills. this needs to be more than basic awareness.,Software Engineer,0.0,4,"3000000 INR  [3000000 (Fixed: 2000000, ESOPs- 1000000)]",No
"
StartUp
",Bangalore,"Supply Chain is the backbone of commerce happening on Udaan. This is the team that creates the logistics capability for sellers and buyers to conduct cross-country trade. The single objective of supply chain in Udaan is to provide consistent, cost effective and transparent logistics solution to users. As a part of the Operations & Supply chain team you could be working in roles similar but not restricted to:  
	Increase seller processing capacity, 
	Design the transport network to connect First Mile & Last Mile locations.
	Reduce Returns
	Develop and optimize processes, working closely with business development and other cross functional teams","
Self
",India,Udaan,560102,www.udaan.com,"
Ecommerce
","No. 1090, 18th Cross, 14th Main, Sector 3, HSR Layout, Bangalore",Between 500 to 1000,,Resume,AT_AE_AG_BT_ET_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_RT_WM_RE,,,Graduate Trainee- Operations & Supply Chain,0.0,4,"1900000 INR  [1900000 (Fixed: 1200000, ESOPs- 700000)]",No
"
Other
",Mumbai,"	Design and development of robust, efficient and real-time algorithms for Analysis and Classification of Medical Images using state-of-art techniques from Image Processing, Pattern Recognition, Computer Vision and Machine Learning.
	Development of innovative solutions for various problems related to Segmentation, Detection, classification and quantification of high resolution (~50K x 50K) coloured images for applications in Digital Pathology.
	Design of efficient models in Machine Learning / Deep Learning for accurate analysis and classification of High resolution Images.
	To learn and update oneself on the emerging trends of technology and apply them in the projects for better results leading to publications and patents.
	Explore new areas of Expert Systems, Cognitive Computing, Artificial Intelligence, Computational Photography etc.","
Self
",India,Aditya Imaging Information Technologies (DBA AIRA MATRIX),400604,https://www.airamatrix.com/,"
IT/Software
","Dosti Pinnacle,Unit No. 801, Road Number 22, Waghle Estate, Thane West",,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_ID_RT_MM_WM_RE,,"Candidates other than mentioned departments can apply of they have a worked on projects based on any of the skills Image Processing, Machine Learning and Deep learning.",Imaging Scientist,0.0,6,"1200000 INR  [1200000 + 2 Lacs joining bonus + Health Insurance.
This is the minimum CTC will be offered.
The above is the minimum CTC to be offered. The CTC also might differ based on candidate performance]",2 year commitment clause with Joining Bonus
"
Private
",Bangalore,"Software Development Engineer We are looking for a passionate, hard-working, and talented Software Development Engineer who can build innovative & mission critical system software applications & tools. You will have an enormous opportunity to make a large impact on the design, architecture, and development of consumer products. You will be responsible for delivery and support of large-scale, multi-tiered, distributed software applications and tools. Responsibilities Include  Ability to design and code right solutions starting with broadly defined problems.  Drive best practices and engineering excellence.  Work with other team members to develop the architecture and design of new and current systems.  Work in an agile environment to deliver high quality software. Basic Qualifications Required  Candidates must have a Bachelors/ Masters in Computer Science or Engineering or related field.  Excellent problem solving skills.  Possess an extremely sound understanding of areas in the basic areas of Computer Science such as Algorithms, Data Structures, Object Oriented Design, Databases.  Be able to write Amazon quality code in an object oriented language - preferably in C/C++/Java in a Linux environment.  Candidate must have good written and oral communication skills, be a fast learner and have the ability to adapt quickly to a fast-paced development environment.","
Self
",India,Amazon India,560055,https://www.amazon.jobs/,"
IT/Software
","26/1, Brigade Gateway, Dr Rajkumar Rd, Malleshwaram West, Bangalore, Karnataka 560055",>5000,,Online/Offline test (Max 30 mins),AT_AE_AG_AR_BS_BT_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_EP_ID_RT_MM_WM_RE,,,Software Development Engineer,0.0,2,"3050000 INR  [3050000 INR [BASE - 1350000 (BTECH) / 1400000 (MTECH+DUAL) SIGNING BONUS Year 1 - 350000 SIGNING BONUS Year 2 - 300000 RSUS - 1000000 (IN INR, ACROSS 4 YEARS)]]",NO
"
Private
",Hyderabad,"Engineering Development Group - India
About this Program
Would you like to join a team where you are given the flexibility to select, explore & contribute to collaborative technical projects instead of being assigned to any project?

Do you want to pursue a technical career path in an area that aligns with your long-term professional interests and subsequently transition to the area?

How about working with managers who are invested in your success and will coach you to develop your leadership skills?

If you are looking for one or more of the above, join the Engineering Development Group (EDG) to help kickstart your career.
EDG is a leadership development program within the MathWorks Development organization. It is designed to enable success of team members by empowering them to develop and demonstrate their skills for a rewarding career.

Below are a few of the focus areas in the Hyderabad and Bangalore locations.

Areas of focus for the Hyderabad EDG team include: Algorithm Development in Autonomous Systems and Communication Systems spanning Signal Processing, Wireless, Image Processing, Computer Vision,  Sensor Fusion, Radar and Lidar Processing, Automated Driving, Robotics/UAV, FPGA/HDL, Machine Learning, Deep Learning, Wireless Protocols (5G,WLAN, Bluetooth), SIMD Optimization, Embedded Software, Sensors/Hardware, Web & App Development, Automatic Code Generation, EM, RF, and Antennas.

Areas of focus for the Bangalore EDG team include: Software Engineering, Web Development, Machine Learning, Deep Learning, Algorithm Development, IoT, Code Infrastructure/Architecture, Code Coverage, Numeric Solvers, Embedded Targets, Automatic Code Generation, UAVs/Drones, Communication Protocols, Motor Control, Controls for Power Conversion, Hardware Platforms, System Software.

Responsibilities
This role consists of components that include tailored technical training, personalized Customer Experience Curriculum and contribution to collaborative project work with technical team(s) of your choice. More specifically, you will:

Explore, identify and transition to teams that match your professional interests and advance your career. Contribute by writing code or creating product demos via challenging technical projects with teams across Development and Customer-facing Engineering organizations.
Develop & demonstrate customer experience/perspective & problem-solving skills by working on complex technical issues in MATLAB, Simulink and our entire suite of products. Specialize & develop deeper technical skills in your domain.
Demonstrate proactive initiative, lead process improvement projects and coach & mentor others. Benefit from extensive learning opportunities through training, mentorship and knowledge sharing forums.
 

Qualifications
Bachelors (for our Undergraduate program) or Masters/Ph.D. (for our Graduate program) in Engineering or Computer Science
Strong academic record
Excellent communication and time management skills
Strong programming skills
A good understanding of Object Oriented methodologies
Experience with MATLAB is a plus","
Contacted by CDC
",India,MATHWORKS INDIA PVT LTD,500081,www.mathworks.com,"
IT/Software
","MathWorks India Pvt Ltd, Salarpuria Sattva Knowledge City, 2nd and 3rd Floors, Octave Block, Raidurg, Hyderabad  500 081",Between 100 to 500,,"Resume,GD,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_MM_WM_RE,,,Engineer in Engineering Development Group,0.0,2,"1485000 INR  [1485000- 1800000 [Fixed-1290000]
Sign on Bonus : 150000 Relocation Bonus :20K]",No
"
MNC
",Pune,"Data Science Associates (DSAs) design, develop and execute high-impact analytics solutions for large, complex,
structured and unstructured data sets (including big data) to help clients make better fact-based decisions.
Responsibilities:
Develop advanced algorithms that solve problems of large dimensionality in a computationally efficient and statistically effective
manner
Execute statistical and data mining techniques (e.g. hypothesis testing, machine learning and retrieval processes) on large
data sets to identify trends, figures and other relevant information
Collaborate with clients and other ZS stakeholders to effectively integrate andcommunicate analysis findings
Contribute to the evaluation of emerging datasets and technologies that may contribute to our analytical platform","
Alumini Contact
",India,ZS Associates,411014,www.zs.com,"
Analytics
","World Trade Centre, Tower 3, Kharadi",>5000,>5000,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_ID_RT_MM_WM_RE,,"Additional Benefits- 
One time relocation bonus  Rs 60,000
*ELRP -4,50,000 (paid out in 3 equal installments post 18 months of service) 
Meals and Travel benefits are additionally provided",Data Science Associate,0.0,,1218000 INR  [1018000 + 100000 Performance Bonus + 100000 one time  Joining Bonus],No
"
Private
",Navi Mumbai,"The Academic Consultant is responsible for taking Live Online lectures in the K  12 segment of US and India, creating, monitoring, improving the content as required by our education services department from time-to-time. The position requires excellent oratory skills, capability of educating in the K-12 segment, content review, content editing, and content writing skills of the subject of your choice. Along with it, time management and finishing skills; as well as working as part of a team and taking lead on specified elements of this project, would be expected. High level of comfort with MS Office and MathML required.","
Contacted by CDC
",India,Green Point Technology Services (India) Pvt Ltd - [Tomorrow's Genius],400614,www.tgcampus.com,"
Teaching / education
","Unit#T241, 4th Floor, Tower#10, International Technology Center, CBD Belapur Station Complex, CBD Belapur, Navi Mumbai - 400614",Between 100 to 500,Below 50,Resume,AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,"Should have very good communication skills, ability to work in a team",Academic Consultant,0.0,10,700000 INR  [6 to 7 lacs],Bond of 1 year wherever applicable
"
MNC
",Chennai,"Products & Platforms: - Cloud Software Engineering.

An opportunity to be part of team building first of a kind platform, and setting the strategy for the rest of the organization. You will be part of a worldwide development organization, work in agile teams, actively developing solutions. You will have an opportunity to work on the next iteration of cloud native platforms with technologies like Kubernetes, Knative, event driven architectures, and high volume messaging systems. Be part of team building first of a kind platform, and setting the strategy for the rest of the organization. 
Experience or interest in the following areas:
	CNCF:  Kubernetes, Knative, and Cloud Events
	Deployment:  DockerHub, Helm
	Languages:  JavaScript (Node.js), Java, Python
	Open Source Communities and Contribution
	Streaming and Publish Subscribe Technologies
	Entrepreneurial principles
	Agile Development Practices & Tools
	Knowledge in Multithreading programming, Algorithm , Data structure , Collection.
	Excellent communication, collaboration, reporting, analytical and problem-solving skills .
	Knowledge and/or expertise of an object oriented (C++, Java, Python or any other)","
Self
",India,HCL Technologies,600058,www.hcltech.com,"
Core Engineering,IT/Software
","94, South Phase AMB-4, Ambattur Industrial Estate Rd, Ambattur, Chennai, Tamil Nadu 600058",>5000,,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,65% consistency in academics,Software Engineer - Products & Platforms,0.0,6,"850000 INR  [Basic- 17708
HRA- 8854
Other Comps - 32670
Monthly - 59232]",NO
"
MNC
",Navi Mumbai,See attached JD,"
Contacted by CDC
",India,UBS,400708,www.UBS.com,"
Finance
","Unit No. 1201, 1301, 1401, Building No 2,Gigaplex, I.T.5, MIDC Knowledge Park, T.T.C Industrial Area, Airoli West, Navi Mumbai - 400708",>5000,>5000,Online/Offline test (Max 30 mins),AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_ID_RT_WM_RE,,,Valuations Controller,0.0,,"1500000 INR  [[Fixed pay 1500000 LPA = Basic : 750000, PF: 90000, Flexible Basket Allowance: 660000]]",NA
"
Private
",Bangalore,"The Gig: Associate Business Analyst - Analytics

Link to view JD: http://bit.ly/flipkart_aba_analytics

Flipkart is making eCommerce happen in India. Flipkarts vision is to make analytics part of its overarching competitive strategy, and push it up to decision makers at every level.

The Analytics Team serves data driven decision making along with a diverse set of customers - from Business Teams to Supply Chain Teams to Product Teams. An Analyst is expected to grasp the underlying business product needs of these teams and develop reports/ analyses/ models that solves problems of those
respective areas/ functions. 

Do you have the passion to analyse data and impact the business materially
through what you observe?




What this job entails:

Being part of Central Analytics Organization at Flipkart, you get an opportunity to work on diverse set of problems that cut across Marketing, Consumer as well as Seller Facing Products on Web & Mobile, Pricing, Customer, various Business Categories, end-to-end Supply Chain, Customer Support/ Call Centre and so on

At Flipkart, high focus on Impact and Ownership allows for freedom to each to experiment and innovate. The pride is when you see the impact of what you have created. 

The ability to see what your contribution does to the business is a rare experience, add to that the fact that the impact of it is felt by your friends and family in India - the experience is extremely gratifying.


Your Part:

You will work closely with internal Flipkart Teams like Product Managers, Business Leaders, Operations team, etc. to identify, define, collect, and track key business metrics for products or business process.

You will End to End own problem in a given functional area. Problems could range from defining right performance metrics, measuring them and providing in depth root cause analysis in case of variations to doing insightful first principles based deep analysis to building machine learning models/ algorithms depending on merit and complexity of the problem.

Pull data required to conduct business analysis, build reports, dashboards and metrics to monitor performance.


Work closely with the stakeholders on a daily basis to drive data driven decisions.


Your Array:

Exceptional problem solving and analytical skills.
Strong mathematical, quantitative and statistical orientation.
Strong understanding of classical as well as contemporary statistical modelling and machine learning techniques
Exceptional Business acumen
Good written and verbal communication skills.
Ability to multitask and work on a diverse range of requirements.
Technical capabilities:  SQL, Hive, Excel, R, Python, Spark, etc.


Youre Cheers:

Apart from all the general benefits of best in industry compensation, equity, healthcare etc.,  Flipkart prides in pulling all stops in ensuring you have Great Work, Great People and a Great environment. 

We call ourselves an incubator for analysts where you get all the optimal conditions to do and experience your best.","
Contacted by CDC
",India,Flipkart,560037,www.flipkart.com,"
IT/Software,Ecommerce
",Flipkart Tower 5A - Embassy Tech Village,>5000,>5000,"Resume,GD",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_ID_RT_WM_RE,,"Benefits Include - Flight Ticket to Bangalore + 15 Days Hotel Accommodation, 12,000 Mobile Reimbursement & 12,000 Broadband Reimbursement + Upto 40,000 INR Relocation Reimbursement for Goods",Associate Business Analyst - Analytics,0.0,2,"900000 INR  [CTC: 13,40,000 = 9,00,000 Base + 90,000 Variable + 2,00,000 Joining Bonus + 1,50,000 Benefits]",NO
"
Private
",Bangalore,"Associate Business Analyst - Business Development
 
We invite you to be a part of an organization that has a high focus on Impact and ownership, an organization which allows for freedom to each to experiment and innovate.

It's a moment of great pride when you see the impact of what you have created, when your ideas come to life and significantly contribute to an increase in business and revenue

It's even more gratifying to know that the impact is visible to your wide network of family and friends across the country. 

There are multiple roles on offer for ABAs  within the  - Business Development Team
including:

Customer Understanding
 Be the voice of the customer internally
 Understand needs - even those that the customers themselves may not realize
 Stay on top of changing trends and strategic priorities through in-depth data analysis to predict customer behavior

Pricing
 Develop the right pricing policy - identify opportunities for giving customers value through intelligent and
limited discounting.
 Use discounting to drive portfolio mix and achieve strategic goals

Merchandising
 Develop and execute plans to showcase the right products
 Identify cross-selling and upselling opportunities
 Own the customer experience in the category - make navigation, discovery easier. Save the customer time
 Identify the parameters customers use to make decisions and ensure catalog richness

Marketing
 Work with marketing to identify the best RoI initiatives to build awareness and encourage trial across
channels  SEM, SEO, TV Commercials, etc.
 Understand SEM, SEO and E-mail marketing  identify the right keywords, reduce SEM costs while
increasing conversions of website visits to orders

Promotions
 Create promotions to drive revenue, margins, etc.
 Own both creation and execution of promotions calendar including special occasions (Diwali, Valentines day, etc.)

Catalogue
 Own catalogue content creation  lead catalogue photoshoot & content creation, drive this via internal catalogue & marketing teams
 Drive better conversions through catalogue improvement & enhancement basis customer insights

Operations
 Work with internal sourcing, quality & design team to track key project milestones, ensure processes are
followed for review & reporting of the same
 Work with buying and sourcing teams to plan inventory & inwarding as per requirement, ensure inventory
sufficiency & reduce non-selling inventory


Your Array:

Exceptional problem solving and analytical skills.
Strong mathematical, quantitative and statistical orientation.
Strong understanding of classical as well as contemporary statistical modelling and machine learning techniques
Exceptional Business acumen
Good written and verbal communication skills.
Ability to multitask and work on a diverse range of requirements.
Technical capabilities:  SQL, Hive, Excel, R, Python, Spark, etc. (Good To have - Not Mandatory)","
Contacted by CDC
",India,Flipkart,560037,www.flipkart.com,"
IT/Software,Ecommerce
",Flipkart Tower 5A - Embassy Tech Village,>5000,>5000,"Resume,GD",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,"Benefits Include - Flight Ticket to Bangalore + 15 Days Hotel Accommodation, 12,000 Mobile Reimbursement & 12,000 Broadband Reimbursement + Upto 40,000 INR Relocation Reimbursement for Goods",Associate Business Analyst (Business Development),0.0,,"900000 INR  [CTC: 13,40,000 = 9,00,000 Base + 90,000 Variable + 2,00,000 Joining Bonus + 1,50,000 Benefits]",NO
"
StartUp
",Bangalore,"Conduct research to identify market gaps and customer needs
Research and analyse competition
Come up with product enhancements to improve customer experience
Help define and monitor the quality control criteria for products
Work with engineering teams to ensure timely and flawless product releases
Define success criteria for products
Monitor and analyse product success metrics using online tools","
Self
",India,Embibe.com (Indiavidual Learning),560095,embibe.com,"
Teaching / education
","Sony World Signal, SJR Koramangala, Plot 36, 1st floor, 100 Feet Rd, Venkappa Garden, Koramangala, Bangalore, Karnataka 560095",,,"Resume,GD,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,"Relocation allowance post applicable taxes, will be remitted along with 1st month salary payout. If employee quits the organization within a year , complete remitted amount will be recovered.",Associate Product Manager,0.0,3,1350000 INR  [1770000 (Fixed- 1350000 + Variable- 270000 + Relocation Allowance (one time) 150000)],NO
"
StartUp
",Bangalore,"Embibe is Indias leading edtech platform powered by AI. We deliver personalised learning and predictable learning outcomes for each aspiring individual. We have built world class products that enable, better education delivery and personalised guidance, across each stakeholder - the student, the educator/educational institutions and the parent. 

 We've assembled an amazing team thats passionate about creating more opportunities for people by changing the way students learn. We are ambitious, data-driven givers, and we love impacting learning outcomes positively. If you're interested in scaling Embibe by helping students, education organisations to drive holistic development of a students learning process and outcomes.

We are on a journey to enable a quarter of Indias population to excel in education: 300 million learners across 1.5 M institutions, including vernacular users. In our quest of discovering what matters in education, we have touched the lives of over 18 million students across different strata of society.

WHAT YOULL LOVE TO DO:
 Derive product and business insights from data analysis
 Leverage your analytics and data based decision process to help and influence our product roadmap and strategy
 Transform business needs into data collection and data analytics processes
 Work with the engineering team to validate, implement and monitor our logging and metrics
 Design, drive and evaluate A/B experiments to test new product ideas
 Own the ideation, development, and maintenance of ongoing reports, dashboards, etc.
 Empower and guide others to work effectively and efficiently to create a data-informed culture

WHAT YOUVE ALREADY DONE:
 Excited to work as part of the team which builds value for users of the platform in the B2C and B2B space, access to create impact on business, product metrics and user experience.
 Proficiency in SQL is essential but not mandatory; Working knowledge of Tableau, Python and R is a plus. 
 Understanding of applied mathematics, statistical analysis, experiment design, and common pitfalls of data analysis
 You are a team player: Assertive working with multiple teams across different locations
 You take initiative: Ability to prioritise, handle multiple projects at the same time
 You are a strong communicator: Excellent written and oral communication skills
 You are a critical thinker: Structured, analytical and detail oriented with an affinity for numbers 

PERKS & BENEFITS.
As if working alongside the smartest brains wasnt enough!
We have a full package of competitive benefits and perks available for you and your dependents:
 Insurance to all Employees (term life, personal accident, medical, gratuity) along with insurance to their dependents(medical). 
 Our pantry is stocked with healthy snacks, fruits, Coffee and free catered dinner if you are working late
  The satisfaction of seeing your users learn, leap and succeed","
Self
",India,Embibe.com (Indiavidual Learning),560095,embibe.com,"
Teaching / education
","Sony World Signal, SJR Koramangala, Plot 36, 1st floor, 100 Feet Rd, Venkappa Garden, Koramangala, Bangalore, Karnataka 560095",,,Resume,AG_BT_HS_IM_EP_IP_WM,,,PRODUCT ANALYST,0.0,,1000000 INR  [10 LPA FIXED + 2 LACS.],no
"
MNC
",Hyderabad,"OnePlus creates some of the worlds most cutting-edge software products, and we want you to be a part of our team.

Roles & responsibilities:
- Develop and implement new software programs in the Domains like: Android platform, Kernel, Network and Applications
- Maintain and improve the performance of existing software modules
- Clearly and regularly communicate with management and technical support colleagues
- Test and maintain software products to ensure strong functionality and optimization
- Recommend improvements to existing software programs as necessary

This is a fantastic opportunity to engage in a positive and creative work environment that offers excellent benefits and flexible schedules.

Please refer to the attached document for the job profiles.","
Self
",India,OnePlus,500032,https://www.oneplus.in/,"
Core Engineering,IT/Software,Telecommunication,Automobile
","Redbrick Primea, 10 & 11, Phoenix Primea, Road No - 2, Financial District, Nanakram Guda, Hyderabad - 500032",Between 1000 to 5000,,Online/Offline test (Max 30 mins),AT_AE_AG_BS_BT_CL_CH_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_EP_IP_ID_RT_MM_WM_RE,,,Software Engineer I,0.0,2,2500000 INR  [2500000 - fixed],NO
